cEGFRi	cEGFR	cERK	
1141	-0.176609966449	12.2697329211	-1.31760996644	
1142	-0.127531034765	12.6711458009	-1.26953103476	
1143	-0.0768464515623	13.0721660491	-1.21984645156	
1144	-0.024557787366	13.4727808207	-1.16855778736	
1145	0.0293333359168	13.872977283	-1.11566666408	
1146	0.0848252450488	14.2727426164	-1.06117475495	
1147	0.141916215514	14.6720640144	-1.00508378448	
1148	0.200604471572	15.0709286847	-0.947395528428	
1149	0.26088818631	15.4693238489	-0.88811181369	
1150	0.322765481706	15.8672367434	-0.827234518294	
1151	0.386234428679	16.2646546196	-0.764765571321	
1152	0.451293047157	16.6615647441	-0.700706952843	
1153	0.517939306133	17.0579543997	-0.635060693867	
1154	0.586171123732	17.4538108853	-0.567828876268	
1155	0.655986367273	17.8491215163	-0.499013632727	
1156	0.727382853338	18.2438736254	-0.428617146662	
1157	0.80035834784	18.6380545625	-0.35664165216	
1158	0.874910566089	19.0316516958	-0.283089433911	
1159	0.951037172872	19.4246524112	-0.207962827128	
1160	1.02873578252	19.8170441138	-0.131264217483	
1161	1.10800395898	20.2088142276	-0.0529960410282	
1162	1.18883921589	20.5999501959	0.026839215882	
1163	1.27123901667	20.9904394822	0.108239016666	
1164	1.3552007746	21.3802695701	0.191200774594	
1165	1.44072185288	21.7694279639	0.275721852874	
1166	1.52779956473	22.157902189	0.36179956473	
1167	1.61643117349	22.5456797925	0.449431173486	
1168	1.70661389266	22.9327483431	0.538613892656	
1169	1.79834488603	23.319095432	0.629344886028	
1170	1.89162126776	23.7047086729	0.721621267756	
1171	1.98644010245	24.0895757028	0.815440102447	
1172	2.08279840526	24.4736841819	0.910798405258	
1173	2.18069314199	24.8570217947	1.00769314199	
1174	2.28012122917	25.2395762496	1.10612122917	
1175	2.38107953417	25.6213352797	1.20607953417	
1176	2.48356487529	26.0022866435	1.30756487529	
1177	2.58757402186	26.3824181245	1.41057402186	
1178	2.69310369436	26.7617175323	1.51510369436	
1179	2.80015056449	27.1401727027	1.62115056449	
1180	2.9087112553	27.5177714982	1.7287112553	
1181	3.01878234129	27.8945018082	1.83778234129	
1182	3.13036034852	28.2703515494	1.94836034852	
1183	3.24344175472	28.6453086666	2.06044175472	
1184	3.35802298939	29.0193611326	2.17402298939	
1185	3.47410043392	29.3924969487	2.28910043392	
1186	3.59167042171	29.7647041452	2.40567042171	
1187	3.71072923829	30.1359707818	2.52372923829	
1188	3.83127312142	30.5062849479	2.64327312142	
1189	3.95329826121	30.875634763	2.76429826121	
1190	4.07680080026	31.2440083769	2.88680080026	
1191	4.20177683377	31.6113939705	3.01077683377	
1192	4.32822240965	31.9777797558	3.13622240965	
1193	4.45613352867	32.3431539765	3.26313352867	
1194	4.58550614458	32.7075049083	3.39150614458	
1195	4.71633616421	33.0708208591	3.52133616421	
1196	4.84861944765	33.4330901698	3.65261944765	
1197	4.98235180833	33.7943012143	3.78535180833	
1198	5.11752901318	34.1544423998	3.91952901318	
1199	5.25414678278	34.5135021677	4.05514678278	

